Date,Plat_ID,Platform,Product_State,Product_Title,Original_Price,Discount_Price,Product_Link
2024-05-04,001,sasa,現有現貨,La Estephe 深層保濕再生面膜 6片裝,475.0,380.0,https://www.sasa.com.hk/SalePage/Index/7165
2024-05-04,001,sasa,現有現貨,Minon 氨基酸保濕面膜 4片裝,,115.0,https://www.sasa.com.hk/SalePage/Index/7012
2024-05-04,001,sasa,現有現貨,PDC 酒粕面膜(冲洗式面膜) 170克,109.0,78.0,https://www.sasa.com.hk/SalePage/Index/6981
2024-05-04,001,sasa,現有現貨,【網店限定】Eve Lom 卸妝潔面霜 100毫升,590.0,339.0,https://www.sasa.com.hk/SalePage/Index/6890
2024-05-04,001,sasa,現有現貨,Filorga 菲洛嘉靚麗眼霜 15毫升,400.0,188.0,https://www.sasa.com.hk/SalePage/Index/6805
2024-05-04,001,sasa,現有現貨,The Ordinary 12%抗壞血酸葡萄糖苷面部提亮精華 30毫升,,128.0,https://www.sasa.com.hk/SalePage/Index/385001
2024-05-04,001,sasa,現有現貨,Kanebo 清透金色洗顏粉 15粒,75.0,67.5,https://www.sasa.com.hk/SalePage/Index/383188
2024-05-04,001,sasa,現有現貨,SK-II (美之匙) 護膚精華 (神仙水) 250毫升,1770.0,950.0,https://www.sasa.com.hk/SalePage/Index/382996
2024-05-04,001,sasa,現有現貨,Dr. Morita 玻尿酸複合原液面膜 10片裝,115.0,68.0,https://www.sasa.com.hk/SalePage/Index/380240
2024-05-04,001,sasa,現有現貨,Ariul 極淨舒壓卸妝潔面紙 80張,79.0,59.0,https://www.sasa.com.hk/SalePage/Index/376634
2024-05-04,001,sasa,現有現貨,Clarins 植萃保濕爽膚露 中性至乾性肌適用 100毫升,,140.0,https://www.sasa.com.hk/SalePage/Index/371740
2024-05-04,001,sasa,現有現貨,MegRhythm 蒸氣溫熱眼膜 西柚香 12片裝,69.9,59.9,https://www.sasa.com.hk/SalePage/Index/365249
2024-05-04,001,sasa,現有現貨,LANEIGE 緊緻塑顏3X面霜 50毫升,580.0,318.0,https://www.sasa.com.hk/SalePage/Index/363349
2024-05-04,001,sasa,現有現貨,Sk-II Skinpower 致臻能量輕盈精華霜 80克,1520.0,825.0,https://www.sasa.com.hk/SalePage/Index/362100
2024-05-04,001,sasa,現有現貨,Avene 紓敏修護潤膚霜 200毫升,319.0,208.0,https://www.sasa.com.hk/SalePage/Index/345317
2024-05-04,001,sasa,現有現貨,Byphasse 水療級淨緻毛孔去角質磨砂 150毫升,78.0,58.0,https://www.sasa.com.hk/SalePage/Index/344415
2024-05-04,001,sasa,現有現貨,【網店限定】Suisse Programme 智能美肌潔面凝膠 150毫升,350.0,280.0,https://www.sasa.com.hk/SalePage/Index/344246
2024-05-04,001,sasa,現有現貨,Suisse Programme 智能美肌精華水 200毫升,600.0,480.0,https://www.sasa.com.hk/SalePage/Index/344245
2024-05-04,001,sasa,現有現貨,Helena Rubinstein 植物幹細胞再生眼霜 15毫升,860.0,545.0,https://www.sasa.com.hk/SalePage/Index/344173
2024-05-04,001,sasa,現有現貨,A.H.C 高效水合透明質酸套裝 4件裝,460.0,158.0,https://www.sasa.com.hk/SalePage/Index/341123
2024-05-04,001,sasa,現有現貨,Fresh 亮顏緊緻面膜禮盒 4件裝,990.0,419.0,https://www.sasa.com.hk/SalePage/Index/341015
2024-05-04,001,sasa,現有現貨,【網店限定】La Estephe 黑蜂禦齡淨肌潔面啫喱 體驗裝 15毫升,42.0,19.9,https://www.sasa.com.hk/SalePage/Index/333681
2024-05-04,001,sasa,現有現貨,La Mer (海藍之謎) 精華面霜 60毫升,3085.0,1598.0,https://www.sasa.com.hk/SalePage/Index/328799
2024-05-04,001,sasa,現有現貨,Sulwhasoo 第6代潤燥再生精華 8毫升,96.0,42.0,https://www.sasa.com.hk/SalePage/Index/328632
2024-05-04,001,sasa,現有現貨,【網店限定】Clarins 凝亮護唇油 7毫升 (01蜂蜜),230.0,203.0,https://www.sasa.com.hk/SalePage/Index/327327
2024-05-04,001,sasa,現有現貨,Lancome 立體塑顏緊緻亮肌精華 50毫升,1098.0,730.0,https://www.sasa.com.hk/SalePage/Index/323195
2024-05-04,001,sasa,現有現貨,【網店限定】Teaology 抹茶超緊緻冰感眼霜 15毫升,310.0,128.0,https://www.sasa.com.hk/SalePage/Index/322079
2024-05-04,001,sasa,現有現貨,【網店限定】Tatcha 深層潔膚露 150毫升,345.0,228.0,https://www.sasa.com.hk/SalePage/Index/322077
2024-05-04,001,sasa,現有現貨,Dr.G 維他命C美白透亮面膜 23克 x 5片裝,108.0,88.0,https://www.sasa.com.hk/SalePage/Index/319873
2024-05-04,001,sasa,現有現貨,【網店限定】Belif 菖蒲溫和滋潤洗面乳 160毫升,180.0,135.0,https://www.sasa.com.hk/SalePage/Index/313231
2024-05-04,001,sasa,現有現貨,Suisse Programme 尊貴魚子緊緻嫩膚凝露 200毫升,945.0,756.0,https://www.sasa.com.hk/SalePage/Index/312970
2024-05-04,001,sasa,現有現貨,Guerlain 升級版再生修護雙效精華 50毫升,1800.0,899.0,https://www.sasa.com.hk/SalePage/Index/304652
2024-05-04,001,sasa,現有現貨,Neutrogena 水活保濕凝露 50克,154.0,90.0,https://www.sasa.com.hk/SalePage/Index/302199
2024-05-04,001,sasa,現有現貨,Banila Co. 純素透澤光肌cc霜 30毫升,228.0,199.0,https://www.sasa.com.hk/SalePage/Index/299106
2024-05-04,001,sasa,現有現貨,【網店限定】The History Of Whoo 還幼旅行裝 3件裝,599.0,228.0,https://www.sasa.com.hk/SalePage/Index/295307
2024-05-04,001,sasa,現有現貨,【網店限定】The History Of Whoo 還幼膏 4毫升,340.0,75.0,https://www.sasa.com.hk/SalePage/Index/295295
2024-05-04,001,sasa,現有現貨,NEUE 法國塗抹式水光嬰兒針 7支裝,228.0,198.0,https://www.sasa.com.hk/SalePage/Index/293940
2024-05-04,001,sasa,現有現貨,NEUE 法國塗抹式水光女神針 7支裝,228.0,198.0,https://www.sasa.com.hk/SalePage/Index/293933
2024-05-04,001,sasa,現有現貨,Hada Labo 卵肌去角質毛孔緊緻面霜 50克,,148.0,https://www.sasa.com.hk/SalePage/Index/288986
2024-05-04,001,sasa,現有現貨,La Estephe煥采保濕眼膜 6片裝,475.0,380.0,https://www.sasa.com.hk/SalePage/Index/285943
2024-05-04,001,sasa,現有現貨,Dr.G 保濕淨肌角質更新凝膠優惠裝 3件裝,240.0,148.0,https://www.sasa.com.hk/SalePage/Index/281427
2024-05-04,001,sasa,現有現貨,Clinique 激光活膚緊緻眼霜 15毫升,475.0,304.0,https://www.sasa.com.hk/SalePage/Index/280541
2024-05-04,001,sasa,現有現貨,Allie SPF50+PA++++持采亮化UV防曬水凝乳 裸肌香檸茶香 #03 Sheer Ecru 60克,149.0,119.2,https://www.sasa.com.hk/SalePage/Index/278671
2024-05-04,001,sasa,現有現貨,Lancome 極緻完美玫瑰面霜 滋潤型 15毫升,700.0,289.0,https://www.sasa.com.hk/SalePage/Index/272259
2024-05-04,001,sasa,現有現貨,Eleanor 零害芳療花萃保濕面膜 5片裝,298.0,238.0,https://www.sasa.com.hk/SalePage/Index/264375
2024-05-04,001,sasa,現有現貨,Dr. G 膠原保濕面膜 10片裝,210.0,168.0,https://www.sasa.com.hk/SalePage/Index/246952
2024-05-04,001,sasa,現有現貨,【網店限定】Méthode SWISS青春活膚精華霜 (環保無盒裝) 50毫升,700.0,218.0,https://www.sasa.com.hk/SalePage/Index/241103
2024-05-04,001,sasa,現有現貨,【網店限定】MVSK 奢稀99.9%金箔煙醯胺貴婦精華露 100毫升,1197.0,359.0,https://www.sasa.com.hk/SalePage/Index/230191
2024-05-04,001,sasa,現有現貨,【網店限定】Dr.BSC 3D膠原彈性緊緻眼膜 10對裝,397.0,149.0,https://www.sasa.com.hk/SalePage/Index/228971
2024-05-04,001,sasa,現有現貨,【網店限定】MVSK 奢稀金羊胎蜂蜜美白抗初老水凝面膜 5片裝,397.0,149.0,https://www.sasa.com.hk/SalePage/Index/228775
2024-05-04,001,sasa,現有現貨,【網店限定】MVSK 鉑鑽羊胎蜂蜜氨基酸洗面奶 100毫升,430.0,149.0,https://www.sasa.com.hk/SalePage/Index/228771
2024-05-04,001,sasa,現有現貨,【網店限定】Kiehl’s 薑黃紅莓速效亮肌面膜 100毫升,400.0,290.0,https://www.sasa.com.hk/SalePage/Index/216488
2024-05-04,001,sasa,現有現貨,Biore 防水耐汗防曬乳液 SPF48PA+++ 50毫升,52.9,39.6,https://www.sasa.com.hk/SalePage/Index/203695
2024-05-04,001,sasa,現有現貨,A.H.C B5玻尿酸水盈肌底精華 30毫升,249.0,155.0,https://www.sasa.com.hk/SalePage/Index/198938
2024-05-04,001,sasa,現有現貨,Guerlain 殿級蜂皇精華爽膚水 150毫升,650.0,335.0,https://www.sasa.com.hk/SalePage/Index/43203
2024-05-04,001,sasa,現有現貨,Banila Co 凈柔卸妝膏(清新款) 100毫升,188.0,98.0,https://www.sasa.com.hk/SalePage/Index/11074
2024-05-04,001,sasa,現有現貨,Bifesta 毛孔淨緻深層卸妝紙 46片裝,49.0,36.0,https://www.sasa.com.hk/SalePage/Index/11046
2024-05-04,001,sasa,現有現貨,【網店限定】DEVDO 抗醣化類蛇毒幹細胞面膜 10片裝,763.0,289.0,https://www.sasa.com.hk/SalePage/Index/10589
2024-05-04,001,sasa,現有現貨,Cosme Decorte 牛油果乳液,315.0,178.0,https://www.sasa.com.hk/SalePage/Index/8994
2024-05-04,001,sasa,現有現貨,Dr.Ci-Labo 零毛孔細緻化妝水 100亳升,150.0,70.0,https://www.sasa.com.hk/SalePage/Index/8771
2024-05-04,001,sasa,現有現貨,Ajuste Airy Touch 防曬噴霧 SPF50+ PA++++ 200克,98.0,84.0,https://www.sasa.com.hk/SalePage/Index/8674
2024-05-04,001,sasa,現有現貨,QUALITY FIRST 晶鑽女王面膜 (藍色—美白) 5片裝,54.0,44.0,https://www.sasa.com.hk/SalePage/Index/8546
2024-05-04,001,sasa,現有現貨,Utena Premium Puresa 黃金凝膠面膜 (透明質酸) 3片裝,65.0,33.0,https://www.sasa.com.hk/SalePage/Index/8533
2024-05-04,001,sasa,現有現貨,Ajuste 防UV全身噴霧 SPF 50+ PA++++ (微香) 200克,98.0,84.0,https://www.sasa.com.hk/SalePage/Index/8527
2024-05-04,001,sasa,現有現貨,Kose Cosmeport Clear Turn深層修護緊緻眼膜 32對裝,,59.0,https://www.sasa.com.hk/SalePage/Index/8517
2024-05-04,001,sasa,現有現貨,Olay 滋潤保濕乳液 (適合敏感肌膚) 150毫升,69.0,60.0,https://www.sasa.com.hk/SalePage/Index/7932
2024-05-04,001,sasa,現有現貨,【網店限定】Aesop 山茶核仁滋潤面霜 60毫升,390.0,288.0,https://www.sasa.com.hk/SalePage/Index/7770
2024-05-04,001,sasa,現有現貨,KRACIE 肌美精超滲透3D美白立體面膜 4片裝,,68.0,https://www.sasa.com.hk/SalePage/Index/7638
2024-05-04,001,sasa,現有現貨,Haruhada 透明質酸保濕潔面卸妝水 500毫升,135.0,108.0,https://www.sasa.com.hk/SalePage/Index/7494
2024-05-04,001,sasa,現有現貨,Biore (限量版)毛孔清潔鼻貼(黑色) 10片裝,,19.9,https://www.sasa.com.hk/SalePage/Index/7420
2024-05-04,001,sasa,現有現貨,【網店限定】DEVDO 類胎盤素雙幹細胞抗皺活膚眼唇霜 30毫升,2480.0,279.0,https://www.sasa.com.hk/SalePage/Index/7336
2024-05-04,001,sasa,現有現貨,A.H.C 黃金蒸氣錫紙保濕抗皺面膜 5件裝,378.0,68.0,https://www.sasa.com.hk/SalePage/Index/7186
2024-05-04,001,sasa,現有現貨,Papa Recipe 蜂蜜保濕補水面膜 (10片裝),200.0,73.0,https://www.sasa.com.hk/SalePage/Index/7054
2024-05-04,001,sasa,現有現貨,The History Of Whoo 拱辰享水妍水乳套裝 6件裝,950.0,528.0,https://www.sasa.com.hk/SalePage/Index/7003
2024-05-04,001,sasa,現有現貨,SK-II 骨膠原修護乳液 100克,710.0,520.0,https://www.sasa.com.hk/SalePage/Index/6831
2024-05-04,001,sasa,現有現貨,La Prairie 魚子精華提升緊緻液 50毫升,6260.0,3068.0,https://www.sasa.com.hk/SalePage/Index/6797
2024-05-04,001,sasa,現有現貨,Ajuste SPF50+PA++++防UV全身噴霧 積雪草 200克,98.0,84.0,https://www.sasa.com.hk/SalePage/Index/385170
2024-05-04,001,sasa,現有現貨,(原裝行貨) Anessa SPF35 PA+++純物理補濕UV乳霜 90克,,198.0,https://www.sasa.com.hk/SalePage/Index/380326
2024-05-04,001,sasa,現有現貨,(原裝行貨) Anessa SPF50+PA++++極防水美肌UV乳液 60毫升,,219.0,https://www.sasa.com.hk/SalePage/Index/380303
2024-05-04,001,sasa,現有現貨,【網店限定】Clarins 凝亮護唇油 7毫升 02粉蜜野莓,230.0,203.0,https://www.sasa.com.hk/SalePage/Index/376181
2024-05-04,001,sasa,現有現貨,L’Oreal Paris 金致臻顏花蜜奢養輕潤抗老優惠套裝 6件裝,699.0,489.3,https://www.sasa.com.hk/SalePage/Index/374501
2024-05-04,001,sasa,現有現貨,L’oreal Paris 金致臻顏花蜜奢養眼霜優惠套裝 3件裝,410.0,287.0,https://www.sasa.com.hk/SalePage/Index/374500
2024-05-04,001,sasa,現有現貨,Elemis 煥膚亮肌潔膚墊 60片,490.0,220.0,https://www.sasa.com.hk/SalePage/Index/373308
2024-05-04,001,sasa,現有現貨,Hatomugi 日本薏仁保濕化妝水 500毫升,,59.0,https://www.sasa.com.hk/SalePage/Index/370758
2024-05-04,001,sasa,現有現貨,La Mer 清涼啫喱面霜 30毫升,1745.0,968.0,https://www.sasa.com.hk/SalePage/Index/367720
2024-05-04,001,sasa,現有現貨,JMsolution 彈力緊緻胎盤素膠原蛋白精華面膜 10片,148.0,33.0,https://www.sasa.com.hk/SalePage/Index/366137
2024-05-04,001,sasa,現有現貨,La Estephe 彈活緊緻蘋果肌眼膜 6片裝,298.0,238.0,https://www.sasa.com.hk/SalePage/Index/364375
2024-05-04,001,sasa,現有現貨,Olay 抗糖亮白套裝 4件裝,289.0,228.0,https://www.sasa.com.hk/SalePage/Index/364026
2024-05-04,001,sasa,現有現貨,Rexaline 鑽白亮采旅行套裝 3件裝,573.0,438.0,https://www.sasa.com.hk/SalePage/Index/363888
2024-05-04,001,sasa,現有現貨,Suisse Programme 白金抗皺奢華護理套裝 6件裝,7075.0,3396.0,https://www.sasa.com.hk/SalePage/Index/363571
2024-05-04,001,sasa,現有現貨,【網店限定】L’OCCITANE 蠟菊極致修護雙效眼霜 15毫升,610.0,428.0,https://www.sasa.com.hk/SalePage/Index/362259
2024-05-04,001,sasa,現有現貨,Elizabeth Arden 限定版8小時潤澤霜 原有配方 50毫升,190.0,168.0,https://www.sasa.com.hk/SalePage/Index/359095
2024-05-04,001,sasa,現有現貨,Fancl 無添加納米卸粧液 120毫升,208.0,95.0,https://www.sasa.com.hk/SalePage/Index/356677
2024-05-04,001,sasa,現有現貨,NEUE 零瑕疵淨白肌面膜 5片裝,228.0,150.0,https://www.sasa.com.hk/SalePage/Index/351639
2024-05-04,001,sasa,現有現貨,A.H.C 紫色提拉鉑金箔面膜 25克 × 5片裝,378.0,68.0,https://www.sasa.com.hk/SalePage/Index/350988
2024-05-04,001,sasa,現有現貨,Tempo Mofusand 抽取式棉柔潔面巾 10片 3包,,30.0,https://www.sasa.com.hk/SalePage/Index/348182
2024-05-04,001,sasa,現有現貨,Banana Boat 蘆薈冰涼啫喱 230克,,83.5,https://www.sasa.com.hk/SalePage/Index/340754
2024-05-04,001,sasa,現有現貨,La Mer 全新升級柔潤奇蹟面霜 60毫升,3085.0,1598.0,https://www.sasa.com.hk/SalePage/Index/339804
2024-05-04,001,sasa,現有現貨,Elemis 膠原緊緻眼霜 15毫升,780.0,390.0,https://www.sasa.com.hk/SalePage/Index/338225
2024-05-04,001,sasa,現有現貨,Avene 溫和爽膚水 200毫升,237.0,155.0,https://www.sasa.com.hk/SalePage/Index/334831
2024-05-04,001,sasa,現有現貨,Soo Beauté 純素消炎暗瘡精華 16毫升,172.0,138.0,https://www.sasa.com.hk/SalePage/Index/333802
2024-05-04,001,sasa,現有現貨,Neogence 竹炭潔淨黑凍膜 370毫升,220.0,158.0,https://www.sasa.com.hk/SalePage/Index/333415
2024-05-04,001,sasa,現有現貨,VT 積雪草溫和卸妝膏 100毫升,160.0,145.0,https://www.sasa.com.hk/SalePage/Index/329664
2024-05-04,001,sasa,現有現貨,Banana Boat SPF100PA++++ 特強運動型防曬噴霧 170克,156.9,118.0,https://www.sasa.com.hk/SalePage/Index/329013
2024-05-04,001,sasa,現有現貨,Banana Boat SPF100PA++++ 特強運動型防曬乳 90毫升,114.9,86.0,https://www.sasa.com.hk/SalePage/Index/328829
2024-05-04,001,sasa,現有現貨,Neogence 超濃縮微生態修護安瓶面膜 4片裝,98.0,88.0,https://www.sasa.com.hk/SalePage/Index/321130
2024-05-04,001,sasa,現有現貨,Argyi Health Workshop 艾草養生工房 USB艾絨熱敷眼罩 1套裝,128.0,88.0,https://www.sasa.com.hk/SalePage/Index/320994
2024-05-04,001,sasa,現有現貨,Fresh 紅茶緊緻塑顔精華 50毫升,880.0,548.0,https://www.sasa.com.hk/SalePage/Index/320844
2024-05-04,001,sasa,現有現貨,Cyber Colors 淨化卸妝潔面油 西柚 500毫升,373.0,298.0,https://www.sasa.com.hk/SalePage/Index/320653
2024-05-04,001,sasa,現有現貨,Suisse Programme 億能量激白珍珠護理套裝 2件裝,1950.0,988.0,https://www.sasa.com.hk/SalePage/Index/320490
2024-05-04,001,sasa,現有現貨,SANA 珊娜豆乳美肌洗面膏 濃潤保濕 150克,59.0,47.0,https://www.sasa.com.hk/SalePage/Index/320039
2024-05-04,001,sasa,現有現貨,Biore 水凝長效保濕UV防曬乳SPF50+ PA++++ 70毫升,84.9,59.4,https://www.sasa.com.hk/SalePage/Index/318806
2024-05-04,001,sasa,現有現貨,Dermalogica 強效多種維他命再生面膜 75毫升,528.0,278.0,https://www.sasa.com.hk/SalePage/Index/314441
2024-05-04,001,sasa,現有現貨,Biore 深層卸妝油 150毫升,69.9,59.4,https://www.sasa.com.hk/SalePage/Index/313741
2024-05-04,001,sasa,現有現貨,L’Oreal Paris 金致臻顏花蜜奢養眼霜 20毫升,410.0,287.0,https://www.sasa.com.hk/SalePage/Index/311020
2024-05-04,001,sasa,現有現貨,Bifesta 深層卸妝潔膚紙 清爽型 46片裝,49.0,36.0,https://www.sasa.com.hk/SalePage/Index/308504
2024-05-04,001,sasa,現有現貨,Yves Saint Laurent 修復亮眼精華 20毫升,720.0,455.0,https://www.sasa.com.hk/SalePage/Index/307368
2024-05-04,001,sasa,現有現貨,Biore 兒童溫和物理防曬乳液 70毫升,89.9,67.4,https://www.sasa.com.hk/SalePage/Index/300979
2024-05-04,001,sasa,現有現貨,Frudia 植萃精油護唇膏 草本芬芳 10毫升,73.0,58.0,https://www.sasa.com.hk/SalePage/Index/300721
2024-05-04,001,sasa,現有現貨,Sofina 控油持妝隔離底霜 SPF16 PA++ (改良版) 25毫升,,99.0,https://www.sasa.com.hk/SalePage/Index/300719
2024-05-04,001,sasa,現有現貨,Dermal Shop 深層強效補濕面膜 7片裝,72.0,58.0,https://www.sasa.com.hk/SalePage/Index/300717
2024-05-04,001,sasa,現有現貨,【網店限定】Dr.BSC 肉毒桿菌勝肽精華 30毫升,695.0,279.0,https://www.sasa.com.hk/SalePage/Index/300138
2024-05-04,001,sasa,現有現貨,【網店限定】La Cure Beaute 日常益生菌保濕霜 50毫升,225.0,68.0,https://www.sasa.com.hk/SalePage/Index/298209
2024-05-04,001,sasa,現有現貨,Méthode SWISS 溫泉舒緩潔面乳 395毫升,823.0,398.0,https://www.sasa.com.hk/SalePage/Index/295090
2024-05-04,001,sasa,現有現貨,NEUE 法國塗抹式水光V面針 7支裝,228.0,198.0,https://www.sasa.com.hk/SalePage/Index/293931
2024-05-04,001,sasa,現有現貨,Sasatinnie 藍銅胜肽賦活面膜 5片裝,88.0,68.0,https://www.sasa.com.hk/SalePage/Index/293823
2024-05-04,001,sasa,現有現貨,Suiskin 純素牛油果清爽潔面香皂 100克,138.0,26.0,https://www.sasa.com.hk/SalePage/Index/293716
2024-05-04,001,sasa,現有現貨,Dr.G 深層潔淨卸妝油 210毫升,198.0,168.0,https://www.sasa.com.hk/SalePage/Index/291270
2024-05-04,001,sasa,現有現貨,Byphasse 無添加深層卸妝潔膚水 500毫升,99.0,40.0,https://www.sasa.com.hk/SalePage/Index/285085
2024-05-04,001,sasa,現有現貨,Suisse Programme 億能量激白珍珠乳液 50毫升,1225.0,980.0,https://www.sasa.com.hk/SalePage/Index/283665
2024-05-04,001,sasa,現有現貨,Allie SPF50+PA++++持采亮化UV防曬水凝乳 薔肌玫香 #02 Rose Chaire 60克,149.0,119.2,https://www.sasa.com.hk/SalePage/Index/277787
2024-05-04,001,sasa,現有現貨,【網店限定】Belif 紫芹26hr潤澤炸彈霜 75毫升,470.0,329.0,https://www.sasa.com.hk/SalePage/Index/276199
2024-05-04,001,sasa,現有現貨,Balea 蘆薈防敏潤唇膏 2件裝,,35.0,https://www.sasa.com.hk/SalePage/Index/264073
2024-05-04,001,sasa,現有現貨,Barrier Repair 抗污染毛孔修護面膜 (暗瘡性肌膚) 5片裝,,59.9,https://www.sasa.com.hk/SalePage/Index/242384
2024-05-04,001,sasa,現有現貨,【網店限定】Neogence 玻尿酸浸潤精華化妝水 150毫升,245.0,188.0,https://www.sasa.com.hk/SalePage/Index/228807
2024-05-04,001,sasa,現有現貨,Clarins 煥顏緊緻晚霜 (適合任何肌膚) 50毫升,820.0,722.0,https://www.sasa.com.hk/SalePage/Index/228227
2024-05-04,001,sasa,現有現貨,【網店限定】Fancl 柔潤亮膚潔面霜 90克,168.0,120.0,https://www.sasa.com.hk/SalePage/Index/224868
2024-05-04,001,sasa,現有現貨,Shiseido 晶鑽豐盈潔面泡沫 125毫升,495.0,290.0,https://www.sasa.com.hk/SalePage/Index/216906
2024-05-04,001,sasa,現有現貨,【網店限定】Clarins 植萃紓緩爽膚露 (乾性至敏感肌適用) 200毫升,250.0,220.0,https://www.sasa.com.hk/SalePage/Index/216905
2024-05-04,001,sasa,現有現貨,Meishoku 美顏水 90毫升,,68.0,https://www.sasa.com.hk/SalePage/Index/216478
2024-05-04,001,sasa,現有現貨,Thursday Plantation 茶樹油暗瘡治療啫喱 25克,108.9,92.6,https://www.sasa.com.hk/SalePage/Index/211061
2024-05-04,001,sasa,現有現貨,Biore 極防水防曬乳霜 SPF50+PA++++ 70克,99.9,74.9,https://www.sasa.com.hk/SalePage/Index/204984
2024-05-04,001,sasa,現有現貨,A.H.C 透明質酸爽膚水 100毫升,216.0,78.0,https://www.sasa.com.hk/SalePage/Index/198937
2024-05-04,001,sasa,現有現貨,The Ordinary 100%植物萃取角鯊烷精華 30毫升,,90.0,https://www.sasa.com.hk/SalePage/Index/15563
2024-05-04,001,sasa,現有現貨,Fresh 紅茶晚間緊緻面膜 100毫升,840.0,425.0,https://www.sasa.com.hk/SalePage/Index/11067
2024-05-04,001,sasa,現有現貨,La Estephe 抗皺無痕再生面膜 6片裝,475.0,380.0,https://www.sasa.com.hk/SalePage/Index/10661
2024-05-04,001,sasa,現有現貨,【網店限定】Biore 男士10倍炭控油淨化冰爽洗面膏 100克,,54.9,https://www.sasa.com.hk/SalePage/Index/9218
2024-05-04,001,sasa,現有現貨,Kose Cosmeport 維他命C美白剔透面膜 5片裝,59.0,44.5,https://www.sasa.com.hk/SalePage/Index/9216
2024-05-04,001,sasa,現有現貨,HadaLabo 極潤保濕化妝水 濃潤型 170毫升,135.0,99.0,https://www.sasa.com.hk/SalePage/Index/8889
2024-05-04,001,sasa,現有現貨,Origins 衡膚泡沬潔面霜,235.0,155.0,https://www.sasa.com.hk/SalePage/Index/8724
2024-05-04,001,sasa,現有現貨,Bifesta 碳酸潔面泡沫 (亮白型) 180克,,39.9,https://www.sasa.com.hk/SalePage/Index/8557
2024-05-04,001,sasa,現有現貨,Utena Premium Puresa 黃金凝膠面膜 (雙重膠原蛋白) 3片裝,65.0,33.0,https://www.sasa.com.hk/SalePage/Index/8532
2024-05-04,001,sasa,現有現貨,Rosette 海泥深層洗面膏 120克,48.0,32.9,https://www.sasa.com.hk/SalePage/Index/8497
2024-05-04,001,sasa,現有現貨,Shangpree 黃金水光面膜 5片裝,435.0,125.0,https://www.sasa.com.hk/SalePage/Index/7999
2024-05-04,001,sasa,現有現貨,JMsolution 海洋珍珠深層保濕面膜 10片裝,148.0,39.0,https://www.sasa.com.hk/SalePage/Index/7920
2024-05-04,001,sasa,現有現貨,Cyber Colors 橄欖潤唇膏 3.5克,72.5,58.0,https://www.sasa.com.hk/SalePage/Index/7854
2024-05-04,001,sasa,現有現貨,Naris Up SPF50+PA++++美容液防曬噴霧 90克,79.0,63.0,https://www.sasa.com.hk/SalePage/Index/7648
2024-05-04,001,sasa,現有現貨,【網店限定】HARUHADA 水感美顏防曬噴霧 150毫升,160.0,88.0,https://www.sasa.com.hk/SalePage/Index/7514
2024-05-04,001,sasa,現有現貨,Eleanor 溫泉水盈泡沫潔面乳 100毫升,350.0,200.0,https://www.sasa.com.hk/SalePage/Index/7378
2024-05-04,001,sasa,現有現貨,SK-II 肌源淨斑精華 (小銀瓶) 50毫升,1530.0,908.0,https://www.sasa.com.hk/SalePage/Index/6863
2024-05-04,001,sasa,現有現貨,Clarins 提拉撫紋全效眼霜 15毫升,650.0,553.0,https://www.sasa.com.hk/SalePage/Index/6860
2024-05-04,001,sasa,現有現貨,Shiseido 終極再生乳霜,620.0,408.0,https://www.sasa.com.hk/SalePage/Index/6566
2024-05-04,001,sasa,現有現貨,The History Of Whoo 天氣丹華炫套裝 7件裝,1970.0,968.0,https://www.sasa.com.hk/SalePage/Index/6559
2024-05-04,001,sasa,現有現貨,Kanebo Suisai 黑炭泥淨透酵素粉 32粒裝,130.0,117.0,https://www.sasa.com.hk/SalePage/Index/383177
2024-05-04,001,sasa,現有現貨,VT 老虎膠原蛋白眼霜 15毫升,260.0,208.0,https://www.sasa.com.hk/SalePage/Index/381249
2024-05-04,001,sasa,現有現貨,Biore SPF50+PA++++極水感3D提亮防曬液 70毫升,129.9,77.9,https://www.sasa.com.hk/SalePage/Index/381227
2024-05-04,001,sasa,補貨通知,Kose Cosmeport Suncut SPF50+PA++++ 防曬調色精華 #淡粉紅 80克,129.0,89.0,https://www.sasa.com.hk/SalePage/Index/380946
2024-05-04,001,sasa,現有現貨,sasatinnie 茶樹鎮靜舒緩面膜 10片裝,185.0,148.0,https://www.sasa.com.hk/SalePage/Index/380773
2024-05-04,001,sasa,現有現貨,Cyber Colors 柔和眼部卸妝液 (新版) 270毫升,160.0,128.0,https://www.sasa.com.hk/SalePage/Index/378022
2024-05-04,001,sasa,現有現貨,【網店限定】Innisfree 火山泥毛孔潔淨爽膚水 170毫升,,150.0,https://www.sasa.com.hk/SalePage/Index/374423
2024-05-04,001,sasa,現有現貨,L’Oreal Paris 活力緊緻系列 純維C亮肌精華 純C瓶 30毫升,330.0,231.0,https://www.sasa.com.hk/SalePage/Index/374341
2024-05-04,001,sasa,現有現貨,【網店限定】Lab Series 全效多功能潔面膏 100毫升,230.0,148.0,https://www.sasa.com.hk/SalePage/Index/373310
2024-05-04,001,sasa,現有現貨,【網店限定】Innisfree 綠茶保濕氨基酸卸妝水 320毫升,125.0,82.0,https://www.sasa.com.hk/SalePage/Index/371875
2024-05-04,001,sasa,現有現貨,Anua 魚腥草深層潔面卸妝油 200毫升,208.0,178.0,https://www.sasa.com.hk/SalePage/Index/371724
