Date,Plat_ID,Platform,Product_State,Product_Title,Original_Price,Discount_Price,Product_Link
2024-05-06,001,sasa,現有現貨,JMsolution 煥活水母彈潤補濕面膜 10片裝,148.0,33.0,https://www.sasa.com.hk/SalePage/Index/7876
2024-05-06,001,sasa,現有現貨,Sasatinnie 櫻花香味水印面油紙 100片裝,31.0,24.0,https://www.sasa.com.hk/SalePage/Index/7570
2024-05-06,001,sasa,現有現貨,Curel 豐盈泡沫潔面乳 150亳升,,150.0,https://www.sasa.com.hk/SalePage/Index/7180
2024-05-06,001,sasa,現有現貨,DHC深層卸妝毛孔潔膚油 200毫升,253.0,115.0,https://www.sasa.com.hk/SalePage/Index/6948
2024-05-06,001,sasa,現有現貨,Elizabeth Arden 升級版金裝時空修護眼部膠囊 (金膠) 60粒,565.0,248.0,https://www.sasa.com.hk/SalePage/Index/6514
2024-05-06,001,sasa,現有現貨,La Mer 眼部精華乳霜 15毫升,2055.0,1220.0,https://www.sasa.com.hk/SalePage/Index/6497
2024-05-06,001,sasa,現有現貨,【網店限定】La Prairie 魚子精華提升緊緻液 5毫升,626.0,310.0,https://www.sasa.com.hk/SalePage/Index/375553
2024-05-06,001,sasa,現有現貨,SK-II Skinpower 致臻能量精華霜 80克,1520.0,850.0,https://www.sasa.com.hk/SalePage/Index/373316
2024-05-06,001,sasa,現有現貨,Farmacy 淡綠潔淨卸妝潔面膏 200毫升,480.0,299.0,https://www.sasa.com.hk/SalePage/Index/363932
2024-05-06,001,sasa,現有現貨,Kiehl’s 特效清爽保濕啫喱面霜 50毫升,340.0,188.0,https://www.sasa.com.hk/SalePage/Index/350426
2024-05-06,001,sasa,現有現貨,LANEIGE 基礎套裝 深層水潤型 (2023年版),590.0,188.0,https://www.sasa.com.hk/SalePage/Index/343431
2024-05-06,001,sasa,現有現貨,LANEIGE 基礎套裝 輕盈清爽型 2023年版 5件裝,590.0,188.0,https://www.sasa.com.hk/SalePage/Index/335906
2024-05-06,001,sasa,現有現貨,Attenir 凈顏亮膚卸妝油 香氣型 175毫升,148.0,122.0,https://www.sasa.com.hk/SalePage/Index/329347
2024-05-06,001,sasa,現有現貨,Biore SPF50+PA++++ 水凝長效保濕防曬乳 70克,99.9,69.9,https://www.sasa.com.hk/SalePage/Index/314331
2024-05-06,001,sasa,現有現貨,【網店限定】Innisfree 綠茶籽透明質酸水光面霜 50毫升,210.0,138.0,https://www.sasa.com.hk/SalePage/Index/292361
2024-05-06,001,sasa,現有現貨,【網店限定】Neogence 派對超貼妝保濕面膜 4片裝,85.0,68.0,https://www.sasa.com.hk/SalePage/Index/280752
2024-05-06,001,sasa,現有現貨,Balea 7天維他命C美白亮膚精華膠囊 7粒裝,25.0,20.0,https://www.sasa.com.hk/SalePage/Index/278414
2024-05-06,001,sasa,現有現貨,Dr.G 深層舒潤鎮靜修護補水面膜 10片裝,210.0,178.0,https://www.sasa.com.hk/SalePage/Index/271677
2024-05-06,001,sasa,現有現貨,Fresh 意大利白泥淨化排毒面膜 100毫升,500.0,268.0,https://www.sasa.com.hk/SalePage/Index/269967
2024-05-06,001,sasa,現有現貨,Vidi Vici 蠶絲泡沫潔面乳 120毫升,250.0,90.0,https://www.sasa.com.hk/SalePage/Index/266191
2024-05-06,001,sasa,現有現貨,【網店限定】MVSK 鉑鑽羊胎抗光老化修復防曬霜SPF50+ 50毫升,597.0,169.0,https://www.sasa.com.hk/SalePage/Index/228773
2024-05-06,001,sasa,現有現貨,Sasatinnie 全效星璨透光面膜 5片裝,195.0,156.0,https://www.sasa.com.hk/SalePage/Index/7984
2024-05-06,001,sasa,現有現貨,JMsolution (肌司研)水滋養急救針劑面膜黑臻版 35毫升x10片,148.0,49.0,https://www.sasa.com.hk/SalePage/Index/7880
2024-05-06,001,sasa,現有現貨,【網店限定】Eve Lom 卸妝潔面霜 100毫升,590.0,339.0,https://www.sasa.com.hk/SalePage/Index/6890
